Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll,Angry,Disgusted,Fearful,Happy,Neutral,Sad,Surprised
00:00:00:52.883,68,0.0008287783,0.0,0.0,0.0,0.0,0.07057305425405502,0.13968463242053986,0.0010076071,0.0,0.0,0.0,0.0,0.07069918513298035,0.1396963894367218,0.010091427470093575,0.00048167150816880167,0.012475623066576715,0.003370719263330102,0.004127224907279015,-0.0002082372084259987,0.01783471368253231,0.0022793172392994165,0.0006484875339083374,0.14394639432430267,0.1308935135602951,0.004193488039533633,0.00801918814479594,0.00890978705137968,0.00928295124322176,0.004475602058158196,0.010106696613555854,0.02980712242424488,0.005508362781256437,0.040464820489459916,0.01865672990674938,0.014973457557039738,0.014947720376603165,0.03810231136017514,0.04375462072051384,0.01071444737810389,0.009386709654973386,0.08986104279756546,0.08991330862045288,0.09819200042774476,0.04520677123274868,0.045275707337435626,0.007502392400056124,0.04556290805339813,0.055241335183382034,0.004794843029230833,0.007073892746120691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.491816759109497,1.055763602256775,1.8590030670166016,0.7000762224197388,9.004344940185547,5.176784992218018,5.628073692321777
00:00:00:53.900,68,0.0,0.0,0.0,0.0,0.0,0.07206716388463974,0.14622697234153748,0.0,0.0,0.0,0.0,0.0,0.07218973338603973,0.14624224603176117,0.010272344548352184,0.00048095197416841984,0.012389186144170204,0.003552475245669484,0.004380392841994762,-0.00018657688633538783,0.016918739303946495,0.002326273126527667,0.0005847779102623463,0.14414311945438385,0.13085725903511047,0.006910299949985818,0.010510619530032052,0.009284141473472118,0.009634013287723064,0.008691691515593795,0.013479115550313938,0.03002115525305271,0.005627164151519537,0.039765597283172,0.018307973284071733,0.014815659538881322,0.014809128849462757,0.03827009146085123,0.043607031625600756,0.010590765806144606,0.009313788966311803,0.09422597289085388,0.09427423775196075,0.09433081600273666,0.043041190739491406,0.04311033110958826,0.007365343626588583,0.04567598178982735,0.05535531044006348,0.004577089101076126,0.006933174561709166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4734036922454834,1.0367473363876343,1.8759558200836182,0.6979818344116211,9.18056869506836,5.073085308074951,5.5876946449279785
00:00:00:54.916,68,0.0,0.0,0.0,0.0,0.0,0.07347974181175232,0.15287156403064728,0.0,0.0,0.0,0.0,0.0,0.07361146062612534,0.15289729833602905,0.01028403007797844,0.00047402348718605936,0.01228463679202888,0.0035295942798256874,0.004216933622956276,-0.0002353966556256637,0.016286222264170647,0.0022679532412439585,0.0005674526328220963,0.14408999681472778,0.13099955022335052,0.0086756324561014,0.012144020994879557,0.009606285952031612,0.009959465824067593,0.011809413595552196,0.016292183067834184,0.03028450720012188,0.0057345121167600155,0.03896510694439331,0.017924894383005638,0.014641243491867524,0.014670783653866997,0.038743936836666396,0.043990637491086816,0.010529950296398385,0.009374240898067595,0.09805989265441895,0.09809685498476028,0.09132966176207313,0.04199749497482652,0.04206635228401079,0.007202774286270142,0.0453706793487072,0.055396150797605515,0.0043648649007081985,0.006903607398271561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4509459733963013,0.9842379093170166,1.9086830615997314,0.692206859588623,9.301104545593262,5.028067111968994,5.547698020935059
00:00:00:56.933,68,0.0,0.0,0.0,0.0,0.0,0.07478491961956024,0.1596643030643463,0.0,0.0,0.0,0.0,0.0,0.0749182403087616,0.15969568490982056,0.010276795215396328,0.0004895805031992495,0.012066047995255963,0.003788798116147518,0.004619890358299017,-0.00018961909518111497,0.014758611097931862,0.002425362356007099,0.0005570885259658098,0.14433653652668,0.1310122013092041,0.010235375035975781,0.013425008544487228,0.009819047525525093,0.010138782672584057,0.013802731772124084,0.01823833551818244,0.03054259531199932,0.005875860340893269,0.038116199670634995,0.017566801942186547,0.01441205200114607,0.01445944201037964,0.03917065607275907,0.044045336660482576,0.010512756110951945,0.00941177173532949,0.10146097838878632,0.10149659216403961,0.08811262474568138,0.04112551432723636,0.041193726704957453,0.006889853626489639,0.04541204497218132,0.05545182153582573,0.004354303237050772,0.006805518176406622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4732575416564941,1.0240098237991333,1.939321517944336,0.6890382766723633,9.272154808044434,4.888922691345215,5.6318535804748535
00:00:00:56.950,68,0.0,0.0,0.0,0.0,0.0,0.07591354101896286,0.16576577723026276,0.0,0.0,0.0,0.0,0.0,0.07604596763849258,0.1657952070236206,0.010400698887312852,0.0004783688054885715,0.012013876590081502,0.00400330638512969,0.0047208224423229694,-0.00020638946443796158,0.01400216668844223,0.00237409514375031,0.0005354192689992487,0.1440449357032776,0.13090921938419342,0.011859825833605288,0.014556330979154864,0.010329890996217728,0.010672423057258129,0.015084221511571683,0.019398148721125563,0.030856696888804436,0.006051911041140556,0.037402008504781266,0.017175165572115535,0.01419876797628891,0.014281666769702434,0.03938482871393587,0.044192716024026524,0.010433521449335115,0.009379436655915556,0.10420019924640656,0.10424003005027771,0.08594423312288887,0.040467931140315994,0.040537530104179785,0.006818586494773626,0.04534349590539932,0.05562058463692665,0.003970862366259098,0.006544115953147411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4307866096496582,0.9597052335739136,1.9935100078582764,0.6850659251213074,9.446321487426758,4.811838626861572,5.594315052032471
00:00:00:57.966,68,0.0,0.0,0.0,0.0,0.0,0.07678243517875671,0.17233677208423615,0.0,0.0,0.0,0.0,0.0,0.07692494243383408,0.17236050963401794,0.010404006574987336,0.0004867788520641625,0.011900782382427994,0.004275118932127953,0.004985554609447718,-0.00024136487627401948,0.013721092604100704,0.002464740537106991,0.0004963156534358859,0.1435767412185669,0.13060547411441803,0.013021762380951735,0.015457956155431217,0.010525217279791832,0.01083301194012165,0.017052279840265982,0.021686286370563804,0.03117964044213295,0.006217172369360924,0.03650963733248024,0.01663069351783638,0.01396925850816002,0.014087166040381698,0.03985198674873155,0.044512225778182764,0.01030404464677473,0.009356407940655646,0.106444351375103,0.1064983382821083,0.08404724299756042,0.03998365638574448,0.04005105798038096,0.00675629498437047,0.045103028416633606,0.055642351508140564,0.0037350235506892204,0.006302267778664827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.444005012512207,0.955723762512207,2.003631114959717,0.6817362308502197,9.459567070007324,4.731416702270508,5.643112659454346
00:00:00:58.983,68,0.0,0.0,0.0,0.0,0.0,0.07751604914665222,0.17876476049423218,0.0,0.0,0.0,0.0,0.0,0.07765815407037735,0.1787949949502945,0.010522589981023121,0.0004908054834231734,0.011792596203692303,0.004689909052103758,0.005628672894090414,-0.00017057899094652385,0.013157645240426064,0.002500339411199093,0.0004927304107695818,0.14322789013385773,0.13004642724990845,0.014105239502526271,0.016320663898047403,0.010825208388268948,0.0111161507666111,0.01856465352381153,0.023450455233200704,0.03160467743873596,0.006459693890064955,0.03555623062825172,0.016157492462842177,0.013743714833872737,0.01387959408371994,0.04008276529220352,0.0445024716273196,0.010252896520371669,0.00932408032381061,0.10804092139005661,0.1080918237566948,0.07966364398373513,0.03740627371662405,0.03748392662203954,0.0064977919682860374,0.044907618314027786,0.05541003867983818,0.003549233777448535,0.006062573753297329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.430709958076477,0.9639154076576233,1.995511770248413,0.6783856153488159,9.581027030944824,4.638080596923828,5.631004810333252
00:00:01:00.000,68,0.0,0.0,0.0,0.0,0.0,0.0779724195599556,0.18482071161270142,0.0,0.0,0.0,0.0,0.0,0.07811424881219864,0.18484409153461456,0.010715608261305295,0.00048188530490733683,0.011795159164825913,0.005039644427597523,0.005770950112491846,-0.000189925471204333,0.013508554548025131,0.002511211670935154,0.00048028500168584287,0.14265906810760498,0.12973758578300476,0.015115810367084613,0.01710394528079583,0.011077914386987686,0.011366729624569416,0.019889881748291927,0.024854181405744982,0.03177922964096069,0.006616813596338034,0.03468353627780777,0.015617153966388188,0.013472464275588436,0.013666163583315143,0.04043470010034682,0.04478452304434009,0.010081827911429923,0.009243946971127385,0.10842770338058472,0.10848654806613922,0.07780280489549476,0.03645214956658336,0.03653304106007729,0.006459803786128759,0.04477434977889061,0.05547343194484711,0.003104814328253269,0.005691152065992355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.393782615661621,0.9152520895004272,2.005887031555176,0.6793534755706787,9.774392127990723,4.548437118530273,5.606373310089111
00:00:01:00.016,68,0.0,0.0,0.0,0.0,0.0,0.07839003950357437,0.19095896184444427,0.0,0.0,0.0,0.0,0.0,0.07853606343269348,0.1909922957420349,0.010795214360075321,0.0004994558985345066,0.011686601643143483,0.005324400030076504,0.006160339806228876,-0.0001522964594187215,0.01353515312075615,0.002561985282227397,0.0004925611428916454,0.14211182296276093,0.12915734946727753,0.016883296387460122,0.018565285130232482,0.01130553986877203,0.011598366312682629,0.021246358546220107,0.026589703277700244,0.03205816447734833,0.006827718112617731,0.03323943204466545,0.01485453549321909,0.013203836385201702,0.013418555167816067,0.04076700989822315,0.045008130024308896,0.009981486803110225,0.009227026407064713,0.10783587396144867,0.10789263993501663,0.07634976357105973,0.03579469315729281,0.03587138678927802,0.0063120280392467976,0.04444868862628937,0.0552595816552639,0.0030055639799684286,0.005546474829316139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4308674335479736,0.9819027781486511,1.9792667627334595,0.6816622018814087,9.71665096282959,4.464333534240723,5.664891719818115
00:00:01:01.033,68,0.0,0.0,0.0,0.0,0.0,0.07877999544143677,0.19653986394405365,0.0,0.0,0.0,0.0,0.0,0.07892539352178574,0.1965859979391098,0.010874564380506763,0.0005058765527792275,0.011664762853169341,0.005788759794086218,0.006935878191143274,-4.9814319936558604e-05,0.01293262094259262,0.002622658386826515,0.0005040129763074219,0.14170624315738678,0.12889796495437622,0.01790841940837476,0.01945337141008574,0.011523428373038769,0.01178143359720707,0.02208071415765792,0.027568592046194527,0.03231921046972275,0.007084952667355537,0.03236035250646103,0.014361651411066323,0.013015564452273521,0.013264339242240124,0.041040976906117306,0.0450633860233525,0.00986913635118643,0.009228038025041352,0.10671982914209366,0.10676094144582748,0.07359272617181374,0.03501090895316835,0.03508534469784098,0.006187988445162773,0.04440087452530861,0.05515492334961891,0.002882626373320818,0.005417654290795326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4529964923858643,1.0156372785568237,1.993746280670166,0.6892192363739014,9.539473533630371,4.442531585693359,5.791995525360107
00:00:01:03.050,68,0.0,0.0,0.0,0.0,0.0,0.07917200773954391,0.2014225423336029,0.0,0.0,0.0,0.0,0.0,0.0793229416012764,0.20147041976451874,0.01091811173548914,0.0004938717465847731,0.011692088134891705,0.006260840222239494,0.007370426785200834,-0.00014501396799460053,0.013083593919873238,0.0025342616718262434,0.0004823044000659138,0.14137206971645355,0.12899638712406158,0.018666810670446312,0.02012249285597112,0.01185806654393673,0.012116211466491222,0.02259985660271176,0.02807552191709108,0.0326085239648819,0.007297349162399769,0.03165627485658066,0.013948289480510311,0.012836916498554516,0.013138857411294384,0.04122044687497324,0.04524857707660974,0.009760108124749083,0.009196493041627046,0.10497613251209259,0.10501942783594131,0.07100876418267227,0.034294685378312845,0.034367374709959556,0.006222556810826063,0.0441061370074749,0.05519723519682884,0.0026401972863823175,0.005288149230182171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4261000156402588,0.9478511214256287,2.031090259552002,0.6852618455886841,9.56831169128418,4.388199806213379,5.879157543182373
00:00:01:03.066,68,0.0,0.0,0.0,0.0,0.0,0.0796903669834137,0.20630252361297607,0.0,0.0,0.0,0.0,0.0,0.07984811067581177,0.20635242760181427,0.01115089430289751,0.0005205915658734739,0.01163214312117304,0.006569649092853069,0.007992798462510109,-0.0001323247270192951,0.013113845139741898,0.0026698382571339607,0.00046940118772909045,0.14136190712451935,0.12921011447906494,0.019120983781695813,0.02050049652412515,0.012113555334508419,0.012375563383102417,0.022959975074713396,0.02848171947297018,0.03301602602005005,0.007549338974058628,0.03095412616238102,0.01356859452179306,0.012773097673540382,0.013110292061389733,0.04155116300985649,0.04542757418402848,0.009629620008991285,0.009203979993691052,0.10303320735692978,0.10308213531970978,0.0690905682795733,0.03395593878135566,0.034029855337695536,0.006179651245474815,0.044156257063150406,0.05523468181490898,0.0024299053475260735,0.005117848049849272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4647612571716309,1.0158019065856934,2.033903121948242,0.6785363554954529,9.286360740661621,4.333475589752197,6.123729705810547
00:00:01:04.083,68,0.0,0.0,0.0,0.0,0.0,0.08009917289018631,0.21084974706172943,0.0,0.0,0.0,0.0,0.0,0.0802447721362114,0.21090008318424225,0.011206380470714093,0.0005025500431656837,0.011521302681501098,0.007029356900602579,0.008751632645726204,-4.7803296183701605e-06,0.013170422054827213,0.0026245855260640383,0.00045509010669775307,0.141294464468956,0.1291981339454651,0.019167983829993747,0.02050505330260056,0.012471585534512997,0.012751826085150242,0.022753769925281414,0.02806742787464478,0.033459704369306564,0.007733403239399195,0.030364312508679887,0.013139000753586616,0.012522468516953392,0.012898565771817017,0.04168962988112931,0.04540023192125654,0.0093958707101278,0.009002474727490082,0.10090461373329163,0.10093703120946884,0.06785037967399674,0.033920666271604165,0.03399435199356184,0.006065081339329481,0.04412785544991493,0.05515569821000099,0.002408432774245739,0.004931151866912842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4034547805786133,0.9759136438369751,2.001310348510742,0.6883478164672852,9.326111793518066,4.414375305175781,6.11771821975708
00:00:01:06.100,68,0.0,0.0,0.0,0.0,0.0,0.0804857611656189,0.21536432206630707,0.0,0.0,0.0,0.0,0.0,0.08063150197267532,0.21542324125766754,0.01129018294305931,0.0004826882795896381,0.011589673502904779,0.007381169591099024,0.009172082878649235,-0.00011519107647472993,0.013494840823113918,0.002490092534571886,0.0004737374256365001,0.14119748771190643,0.12937945127487183,0.0191042712855517,0.02043567623777873,0.012856654822826385,0.01315286010503769,0.022621197411595403,0.028003390965605633,0.033881593495607376,0.007949820719659328,0.030108068138360977,0.012899914102031479,0.012419529282288056,0.012835789147456627,0.042082334159117336,0.0458138819481506,0.00919401721576748,0.008909105973209977,0.09871461242437363,0.09873110800981522,0.0671105965932933,0.03435394790602948,0.034433642535967944,0.006023020949214697,0.04393730312585831,0.055082034319639206,0.0022800143342465162,0.00488707423210144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3496170043945312,0.9028734564781189,2.0132651329040527,0.6811711192131042,9.413516998291016,4.411328315734863,6.148734092712402
00:00:01:07.116,68,0.0,0.0,0.0,0.0,0.0,0.08068595081567764,0.2201792299747467,0.0,0.0,0.0,0.0,0.0,0.08083049952983856,0.22025011479854584,0.011370684986192741,0.0005033474299125373,0.011419697038483615,0.0077192289754748344,0.00972129125148058,-2.7673877411871217e-05,0.012851507402956486,0.002602486638352275,0.0005045953439548612,0.14116674661636353,0.1292513608932495,0.0190915370019416,0.020426819251794535,0.012983725406229496,0.01327923871576786,0.02244636597365791,0.02792564234878015,0.0342235267162323,0.008191629312932491,0.029673228040337563,0.01258771241160984,0.012347508340287437,0.012789942521137238,0.0420751849137359,0.045619779068016585,0.009005396216056642,0.008849021371334927,0.096849225461483,0.09685741364955902,0.06642530860069062,0.03496376187389561,0.035042392294693976,0.0058731259778141975,0.044107452034950256,0.05512746796011925,0.0023931055329740047,0.005026947241276503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38510262966156,0.9698452353477478,2.035360336303711,0.6833252310752869,9.338746070861816,4.239428520202637,6.280111312866211
00:00:01:07.133,68,0.0,0.0,0.0,0.0,0.0,0.08085451275110245,0.2246159017086029,0.0,0.0,0.0,0.0,0.0,0.08098743110895157,0.2246834933757782,0.011530128896538849,0.0004955719923600554,0.01137730267815095,0.00805207621306181,0.010003574192523956,6.063040200388059e-05,0.01261425856500864,0.002495758468285203,0.000518110697157681,0.14086073637008667,0.12896515429019928,0.019316530503332142,0.020708684222677038,0.013374853879213333,0.013690953142940998,0.02264250954823936,0.02807719042949357,0.03456246480345726,0.008336224593222141,0.0294534619897604,0.012351526580350781,0.012234251029007225,0.012703722193414134,0.04201184786893416,0.04538532290136774,0.008912543070578564,0.008715576690419618,0.09512396901845932,0.09513065218925476,0.06586732862513978,0.03512252978126175,0.03520030655936357,0.005847683176398277,0.04418795555830002,0.055150434374809265,0.002375540090724826,0.004996275994926691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.364188551902771,0.946925163269043,2.04351806640625,0.6878777742385864,9.548421859741211,4.134824752807617,6.2100934982299805
00:00:01:08.149,68,0.0,0.0,0.0,0.0,0.0,0.08104882389307022,0.22940902411937714,0.0,0.0,0.0,0.0,0.0,0.08118359744548798,0.22947388887405396,0.011513764251917248,0.0004936590557917953,0.011363527713040982,0.00815102644264698,0.010011294856667519,-3.869239299092442e-05,0.012517225928604603,0.0024470833595842123,0.0005439141532406211,0.14032785594463348,0.12868112325668335,0.019601270887260366,0.020999072159238318,0.013501772657036781,0.013846215792000294,0.02316050131450937,0.028805264796564638,0.03486635908484459,0.008443058468401432,0.02944473922252655,0.012179060061342716,0.01212835720921259,0.012624620893054982,0.042142149580576306,0.04558245201132138,0.008823564620004998,0.008697123959567154,0.0938447117805481,0.09384133666753769,0.06531755478718551,0.035015772485966816,0.03509426384181021,0.00580587750300765,0.04407798871397972,0.055133476853370667,0.0023138271644711494,0.004871279466897249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.368317723274231,0.9266870617866516,2.0521421432495117,0.6890183687210083,9.5809326171875,4.120874881744385,6.191836833953857
00:00:01:10.166,68,0.0,0.0,0.0,0.0,0.0,0.08118660748004913,0.23422399163246155,0.0,0.0,0.0,0.0,0.0,0.08131610602140427,0.2342919111251831,0.011600862855533944,0.0004979835357517004,0.011250429910849562,0.008295771665871143,0.010265526361763477,0.0001958798966370523,0.012014742940664291,0.002494585467502475,0.0005804816028103232,0.13985812664031982,0.12796376645565033,0.019959991907757393,0.021367695862694335,0.01363316085189581,0.01399504579603672,0.023981284780505877,0.029737632336144296,0.03521442040801048,0.00856996700167656,0.02946464531123638,0.012125809572601986,0.012048061557029649,0.012563732553318423,0.04218849170121361,0.04533791597911673,0.008882920178010774,0.008720657354143267,0.0932072326540947,0.09319663047790527,0.06511424330643936,0.035138768187199826,0.03521745537337805,0.005668336059898138,0.043818399310112,0.05470018461346626,0.0023502064868807793,0.004766413476318121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.383302092552185,0.956623911857605,2.071713447570801,0.6924536824226379,9.416655540466309,4.125772476196289,6.280980587005615
00:00:01:11.183,68,0.0,0.0,0.0,0.0,0.0,0.08140452206134796,0.23905885219573975,0.0,0.0,0.0,0.0,0.0,0.08153434097766876,0.23911328613758087,0.011718511216048146,0.0004873746365774423,0.01130243987894867,0.008456636220216751,0.010446020402014256,0.00010858591849682853,0.01220388151705265,0.002395025687292218,0.0005957540706731379,0.1388731151819229,0.12731888890266418,0.020217462222390518,0.021579270032556757,0.013824217021465302,0.014182202517986298,0.024681392598649092,0.030378828026396694,0.03541431203484535,0.008576813153922558,0.029728963971138,0.012151862686246472,0.012014256170887966,0.01260524895042181,0.04208002442245199,0.04525326339155685,0.00877392650868461,0.008701651221775726,0.09268127381801605,0.09269189834594727,0.06482237281595551,0.03458120320817713,0.03465608569096099,0.005738463252782822,0.043487854301929474,0.054602812975645065,0.0022435509599745274,0.0047059799544513226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.380508303642273,0.9399985074996948,2.0872507095336914,0.6907655596733093,9.456880569458008,4.181501388549805,6.208778381347656
00:00:01:11.199,68,0.0,0.0,0.0,0.0,0.0,0.08172525465488434,0.24361087381839752,0.0,0.0,0.0,0.0,0.0,0.08185683935880661,0.24366173148155212,0.011677771094210015,0.0005000170203857124,0.011271484458519426,0.008529959246516228,0.010545759461820126,7.19195231795311e-05,0.012792395427823067,0.0024587821681052446,0.0006020846776664257,0.13772337138652802,0.12647517025470734,0.020531829291829336,0.021855555700797627,0.013806411065161228,0.014156699180603027,0.025155177455749984,0.030903577141081707,0.0356789268553257,0.008571437560021877,0.030021922662854195,0.012290545859837895,0.012033503502607346,0.012703411281108856,0.04191328174611347,0.04506095557295355,0.008801639249808643,0.00879166644768574,0.09276890009641647,0.09278479218482971,0.06442150248048195,0.03451480834432244,0.03458866745458823,0.0058331978507339954,0.04308474436402321,0.05417005717754364,0.0022893263958394527,0.004722077865153551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4320753812789917,0.9719192981719971,2.1332576274871826,0.6832093000411987,9.319982528686523,4.038416862487793,6.366353511810303
00:00:01:12.216,68,0.0,0.0,0.0,0.0,0.0,0.08198457956314087,0.24800235033035278,0.0,0.0,0.0,0.0,0.0,0.08211272954940796,0.24805550277233124,0.011772463510320703,0.0005022941622883081,0.011176459642573371,0.008625700138509274,0.010792515240609646,0.00040645833360031247,0.012661959044635296,0.0024195038713514805,0.0005656566936522722,0.13666869699954987,0.1252003163099289,0.020611416399233036,0.021912284412134955,0.013868087902665138,0.014219040051102638,0.025367510305316927,0.031209554651477213,0.036020778119564056,0.008621231652796268,0.03054939955472946,0.01255317281964407,0.0120614692568779,0.012726211920380592,0.04167477696191076,0.044659027673420275,0.00880015387012154,0.008791222263855166,0.09354295581579208,0.09354846924543381,0.06382533680546669,0.03465369697959982,0.03472467439460606,0.005780036561191082,0.042684126645326614,0.05365391820669174,0.0022202131804078817,0.004587109666317701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4311041831970215,0.9717603921890259,2.1131701469421387,0.6784782409667969,9.353193283081055,4.035494804382324,6.3729634284973145
00:00:01:14.233,68,0.0,0.0,0.0,0.0,0.0,0.08214101940393448,0.25148624181747437,0.0,0.0,0.0,0.0,0.0,0.08227399736642838,0.25152647495269775,0.011815235742883491,0.0004959016805514693,0.011151463980091295,0.008648243732750416,0.010597240179777145,0.0002640312595758587,0.013432319276034832,0.0023272319231182337,0.000526833813637495,0.13519632816314697,0.12396823614835739,0.020815563483800703,0.022052353555497797,0.013850979506969452,0.014198992401361465,0.02551920560916794,0.03135210910028843,0.03607189282774925,0.008535769768059254,0.03129300847649574,0.012937146514669666,0.012112093158066273,0.012792975641787052,0.04117395762209309,0.044219610271853504,0.008699055316603787,0.008756160774294738,0.09505096077919006,0.09506042301654816,0.06329910831922371,0.03504659656970525,0.035113663787952255,0.005943104159086943,0.04228537529706955,0.053548455238342285,0.0019897299353033304,0.004417032469063997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3943126201629639,0.9200164675712585,2.081123113632202,0.6756957769393921,9.56718921661377,4.027252674102783,6.3030104637146
00:00:01:14.250,68,0.0,0.0,0.0,0.0,0.0,0.08210426568984985,0.25427305698394775,0.0,0.0,0.0,0.0,0.0,0.08223921805620193,0.2543315887451172,0.011750024951596794,0.0005163826863281429,0.01094490958771454,0.008566661737859249,0.010480241850018501,0.0003184443339705467,0.013755189254879951,0.0023625229950994253,0.0005125948810018599,0.13366740942001343,0.12260523438453674,0.020701459637851142,0.021924802555683007,0.01385702844709158,0.014237020164728165,0.025348450409970264,0.03140415757745596,0.036293480545282364,0.008506175130605698,0.03168323636054993,0.013157822152994117,0.012240523472428322,0.012913874350488186,0.040784953568704985,0.04382703040566837,0.008688126325358307,0.008796624237028929,0.09747647494077682,0.09745662659406662,0.06257462205896057,0.036578957400478326,0.03664274893008336,0.005973732564598322,0.04206216707825661,0.05325713008642197,0.0021156633738428354,0.004522447008639574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4282172918319702,0.9685214757919312,2.1174659729003906,0.6774324178695679,9.430445671081543,3.939114570617676,6.413977146148682
00:00:01:15.266,68,0.0,0.0,0.0,0.0,0.0,0.08195848762989044,0.25618410110473633,0.0,0.0,0.0,0.0,0.0,0.08209087699651718,0.2562379837036133,0.011710946783733864,0.0005440667737275362,0.010874936989279924,0.008612723089754581,0.010526955127716064,0.0004519340000115335,0.013801196590065956,0.0025070735719054937,0.0004727324703708291,0.1321016252040863,0.12091019004583359,0.020560395711577154,0.021744100943103008,0.01392778754234314,0.014233793132007122,0.025419666237353707,0.03125622609093967,0.036233969032764435,0.008507857099175453,0.032226432114839554,0.013398956032696361,0.012272438034415245,0.012964294292032719,0.04077217450061373,0.043504528289255794,0.008580582103568437,0.008688465205855733,0.10023586452007294,0.10022207349538803,0.061987235380044484,0.038703027638410784,0.03875914729846126,0.006078385282307863,0.04169273376464844,0.052715811878442764,0.00206048134714365,0.004509319551289082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4658068418502808,1.0538040399551392,2.1183578968048096,0.6830189824104309,9.36167049407959,3.853384494781494,6.453886032104492
00:00:01:16.283,68,0.0,0.0,0.0,0.0,0.0,0.08162235468626022,0.25792476534843445,0.0,0.0,0.0,0.0,0.0,0.08175311237573624,0.2579669952392578,0.01171912515842413,0.0005336969625204802,0.010748068309105192,0.008589929901063442,0.010415039956569672,7.617350638611242e-05,0.014297953806817532,0.0023986289743334055,0.00043645291589200497,0.13030605018138885,0.11936840415000916,0.020257478348304228,0.02144611379206893,0.013865871354937553,0.014199825935065746,0.025111828811472864,0.031026981060799028,0.03621445968747139,0.008362538181245327,0.032927006483078,0.013789927406339208,0.012283043004572392,0.012977137230336666,0.0407949818202429,0.0435698611502548,0.008430010644140045,0.008559842517686165,0.1032349169254303,0.10322592407464981,0.06090309395822945,0.039323626072126305,0.03937655925637281,0.006102024111896753,0.041057635098695755,0.052240267395973206,0.0019179373048245907,0.004338996484875679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4162501096725464,0.9900488257408142,2.1107802391052246,0.6755310297012329,9.610562324523926,3.789222240447998,6.403311729431152
